"","name","is.nbreak","is.tfirst","is.tfirst.pknown","is.tfirst.pknown.offs","is.tfirst.offs","is.tfirst.big","is.slope.ma","is.slope.ma.prop","is.slope.ma.prop.lev","is.intlev.initlev","is.intlev.finallev","is.intlev.levd","is.intlev.levdprop"
"592","ratio_quantity.M83700",1,49,49,49,49,49,-0.0272397033808506,-0.0343322707858827,0.538461538461538,0.820653676803529,0.466537532852472,0.354116143951058,0.431504974583615
"593","ratio_quantity.M83701",2,41,41,NA,NA,41,-0.210116980460564,-0.372245897309262,0.977854817077522,0.774574458647353,0.344823586041268,0.429750872606085,0.554821899700337
"594","ratio_quantity.M83703",1,42,42,42,42,42,-0.0137645285886672,-0.0204104515713172,0.55,0.688150812526182,0.412860240752838,0.275290571773344,0.400043953683292
"595","ratio_quantity.M83705",1,41,41,41,41,41,-0.0159185864678931,-0.019704288492496,0.523809523809524,0.823792794864473,0.489502479038719,0.334290315825754,0.405794172891195
"596","ratio_quantity.M83706",1,37,37,37,37,37,-0.0143993313260944,-0.020137792041418,0.52,0.729439555024844,0.369456271872484,0.35998328315236,0.493506666416108
"597","ratio_quantity.M83708",2,19,19,19,19,19,-0.00940371827934655,-0.0124211583586106,0.511627906976744,0.766476288151843,0.456153584933407,0.310322703218436,0.404869280387914
"598","ratio_quantity.M83709",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","ratio_quantity.M83711",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","ratio_quantity.M83712",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","ratio_quantity.M83713",1,5,5,5,5,5,-0.00349316403147254,-0.00439282436301035,0.508771929824561,0.798690909902359,0.599580560108424,0.199110349793935,0.249295875695238
"602","ratio_quantity.M83714",1,26,26,26,26,26,-0.00912211578708524,-0.00970743372006013,0.527777777777778,0.948826269340526,0.620430101005457,0.328396168335069,0.346107795437955
"603","ratio_quantity.M83715",1,15,15,15,15,15,-0.00861301334495459,-0.0114118626174349,0.51063829787234,0.763355129833085,0.35854350262022,0.404811627212866,0.530305766467282
"604","ratio_quantity.M83717",2,42,42,42,42,42,-0.0653168399545827,-0.110118130536819,0.898054824296555,0.658469299374,0.513006376203925,0.145462923170075,0.220910714149263
"605","ratio_quantity.M83718",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","ratio_quantity.M83719",1,29,29,29,29,29,-0.00855408620296115,-0.0141504083173698,0.515151515151515,0.613065702483382,0.330780857785664,0.282284844697718,0.460447948000108
"607","ratio_quantity.M83722",2,30,30,30,30,30,-0.00683141764174038,-0.00871781858303435,0.53125,0.790446903175579,0.571841538639887,0.218605364535692,0.27655920170913
"608","ratio_quantity.M83723",1,31,31,31,31,31,-0.00949559547913261,-0.0124640065535753,0.516129032258065,0.771336937451856,0.476973477598745,0.294363459853111,0.381627594324152
"609","ratio_quantity.M83725",1,38,38,38,38,38,-0.00895563900838185,-0.013675861527814,0.541666666666667,0.663805718483657,0.448870382282493,0.214935336201164,0.323792534797899
"610","ratio_quantity.M83726",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","ratio_quantity.M83727",1,26,26,26,26,26,-0.0192083687778312,-0.0244895413970369,0.527777777777778,0.80355824558505,0.112056969583127,0.691501276001923,0.860549038979071
"612","ratio_quantity.M83733",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","ratio_quantity.M83738",2,43,43,43,43,43,-0.0605848220237008,-0.101606252899278,0.652646159039036,0.656855428358907,0.285537395243342,0.371318033115565,0.565296436756668
"614","ratio_quantity.M83739",1,33,33,33,33,33,-0.0153672065542547,-0.0217072107315461,0.517241379310345,0.723298167574606,0.323750797163983,0.399547370410622,0.552396491961817
"615","ratio_quantity.M84001",2,34,34,34,34,34,-0.0286051057070128,-0.0418083833882883,0.56890547241918,0.712800556206682,0.310552983014965,0.402247573191716,0.564319948531412
"616","ratio_quantity.M84002",2,35,35,35,35,35,-0.0764339714988715,-0.142439847383752,0.591773852948153,0.613039232616205,0.225556897338535,0.387482335277669,0.63206776118398
"617","ratio_quantity.M84003",2,34,34,34,34,34,-0.0258392629997364,-0.0382069566242814,0.51571260319737,0.702136599472616,0.351408616722636,0.35072798274998,0.499515312281708
"618","ratio_quantity.M84004",1,34,34,34,34,34,-0.0166901907172245,-0.0260558639066455,0.535714285714286,0.657244300802504,0.189918960720219,0.467325340082285,0.711037493229952
"619","ratio_quantity.M84005",1,30,30,30,30,30,-0.0123350181125987,-0.018942254763823,0.53125,0.663525611122507,0.26880503151935,0.394720579603157,0.594883713584764
"620","ratio_quantity.M84006",2,38,38,NA,NA,38,-0.0257433501217326,-0.0472071770266467,0.608966993707275,0.571070390270763,0.401975182236502,0.169095208034261,0.296102215970412
"621","ratio_quantity.M84007",1,42,42,42,42,42,-0.00832448180018249,-0.0126036532844274,0.55,0.668806138374144,0.502316502370494,0.16648963600365,0.248935568098079
"622","ratio_quantity.M84008",1,28,28,28,28,28,-0.00764484541574288,-0.0108716148804715,0.529411764705882,0.710838023227365,0.450913279092107,0.259924744135258,0.36565959563494
"623","ratio_quantity.M84009",2,42,42,42,42,42,-0.245400855201931,-0.550445921881849,0.846965368301499,0.691222770573674,0.401481460732333,0.289741309841341,0.419172113790281
"624","ratio_quantity.M84010",2,36,36,36,36,36,-0.184016070393876,-0.382739369977765,0.912829574520182,0.664802957837848,0.261625682406994,0.403177275430853,0.60646131410443
"625","ratio_quantity.M84011",2,41,41,41,41,41,-0.0449857012750525,-0.0782026406889392,0.527525199144891,0.6202309983487,0.279123492220283,0.341107506128416,0.549968490830964
"626","ratio_quantity.M84012",2,37,37,37,37,37,-0.145965100127538,-0.290596132279635,0.524554874252191,0.648260498839449,0.369995807589316,0.278264691250133,0.429248260148964
"627","ratio_quantity.M84013",2,37,37,37,37,37,-0.0488956834432361,-0.0829656338683409,0.581435369915082,0.638244322915203,0.301865175906123,0.33637914700908,0.527038212377129
"628","ratio_quantity.M84014",2,37,37,NA,NA,37,-0.236577938572051,-0.596084143534605,0.581932200958147,0.633464755874744,0.226926093497018,0.406538662377726,0.64176997789931
"629","ratio_quantity.M84015",2,34,34,34,34,34,-0.0338348382759304,-0.0580970287466224,0.573823079796194,0.616219841534767,0.262436529563967,0.3537833119708,0.574118663705573
"630","ratio_quantity.M84016",1,13,13,13,13,13,-0.00613821734791282,-0.013486051590207,0.510204081632653,0.461291255051707,0.160518605003979,0.300772650047728,0.652023307951099
"631","ratio_quantity.M84017",2,37,37,37,37,37,-0.0751555116008751,-0.132617259665112,0.707580175437953,0.641865393788602,0.323220888714568,0.318644505074034,0.496435090842395
"632","ratio_quantity.M84018",2,26,26,26,26,26,-0.0160974884053889,-0.0236292533351252,0.516741697777054,0.697350009468328,0.385830957016438,0.31151905245189,0.446718359822491
"633","ratio_quantity.M84019",2,37,37,NA,NA,37,-0.112605694117769,-0.192075754224348,0.601714267131832,0.698862374834708,0.324579429361196,0.374282945473512,0.535560303360209
"634","ratio_quantity.M84020",2,30,30,30,30,30,-0.0378474529885361,-0.0580871562785014,0.503487544522072,0.689410645496615,0.313557723211693,0.375852922284922,0.545180038544628
"635","ratio_quantity.M84021",1,36,36,36,36,36,-0.0107814867663252,-0.01923308892139,0.538461538461539,0.571351180505668,0.291032524581214,0.280318655924454,0.490624095107953
"636","ratio_quantity.M84022",1,35,35,35,35,35,-0.0062962897745751,-0.0142803990357072,0.518518518518518,0.447200620166999,0.277200796253471,0.169999823913528,0.380142191775236
"637","ratio_quantity.M84023",3,21,21,21,21,21,-0.300805385243727,-0.782790739272965,0.750966471896116,0.685078435692825,0.284520759017561,0.400557676675263,0.58468878278175
"638","ratio_quantity.M84024",2,36,36,36,36,36,-0.114669520880433,-0.21793056719166,0.955377459093487,0.640844083531787,0.520818726235585,0.120025357296202,0.187292604208382
"639","ratio_quantity.M84025",1,2,2,2,2,2,-0.0022948025720762,-0.00543555898058675,0.516666666666667,0.424478165915598,0.286790011591026,0.137688154324572,0.324370404370691
"640","ratio_quantity.M84026",2,14,14,14,14,14,-0.00490486036962761,-0.00855665835946776,0.520833333333333,0.57812634048172,0.342693042739594,0.235433297742126,0.407235030228778
"641","ratio_quantity.M84028",1,34,34,NA,NA,34,-0.0105851107087169,-0.0177569601568024,0.535714285714286,0.606695628232287,0.310312528388213,0.296383099844073,0.488520249779345
"642","ratio_quantity.M84029",1,4,4,4,4,4,-0.00591596023519356,-0.010265155655169,0.517241379310345,0.582230673223941,0.239104979582715,0.343125693641227,0.589329469265614
"643","ratio_quantity.M84030",2,24,24,24,24,24,-0.0517718658125946,-0.0947017228463906,0.600246943257259,0.598455328969546,0.425953439891518,0.172501889078028,0.288245221869863
"644","ratio_quantity.M84031",1,4,4,4,4,4,-0.00525636167491582,-0.00873016516582666,0.517241379310345,0.607348255135455,0.302479277990338,0.304868977145118,0.501967321989134
"645","ratio_quantity.M84032",3,33,33,33,33,33,-0.0322856551431256,-0.0477613742173743,0.517180663290272,0.708264009454819,0.208853920334685,0.499410089120134,0.705118546831924
"646","ratio_quantity.M84034",1,26,26,26,26,26,-0.00819146321463574,-0.00875269412558774,0.527777777777778,0.944070530516748,0.649177854789862,0.294892675726886,0.312362970980011
"647","ratio_quantity.M84035",1,43,43,43,43,43,-0.0125443778888725,-0.0274060885405134,0.526315789473684,0.470266678184613,0.231923498296035,0.238343179888578,0.506825575668389
"648","ratio_quantity.M84036",1,9,9,9,9,9,-0.0069507923602029,-0.0118541649870018,0.509433962264151,0.593309457675264,0.224917462584511,0.368391995090753,0.620910370338956
"649","ratio_quantity.M84037",2,37,37,37,37,37,-0.137421683154355,-0.344711621741386,0.946861657284872,0.536078631417774,0.245810919979522,0.290267711438252,0.541464804651096
"650","ratio_quantity.M84038",1,29,29,29,29,29,-0.0164737590132486,-0.0228936925625425,0.515151515151515,0.736050077610368,0.307732343265905,0.428317734344464,0.581913849849759
"651","ratio_quantity.M84040",2,36,36,36,36,36,-0.0349770784973036,-0.0584555330965437,0.570470087906657,0.633330675573159,0.26545429531646,0.367876380256699,0.580859880067824
"652","ratio_quantity.M84041",1,19,19,19,19,19,-0.0122526576809997,-0.0169432836465435,0.511627906976744,0.735409864784672,0.208545584501683,0.526864280282989,0.716422644721056
"653","ratio_quantity.M84042",2,39,39,NA,NA,39,-0.0279303021234763,-0.0512175294988091,0.658292878828278,0.573257310216004,0.445972162426509,0.127285147789494,0.222038420655348
"654","ratio_quantity.M84043",2,19,19,NA,NA,19,-0.0203192830672484,-0.0368233450409159,0.567335154696522,0.57212366272561,0.285601202073686,0.286522460651923,0.500805121897815
"655","ratio_quantity.M84044",1,14,14,14,14,14,-0.00639778468972734,-0.0120923958683758,0.520833333333333,0.535472813275162,0.22837914816825,0.307093665106912,0.573500012500367
"656","ratio_quantity.M84045",2,33,33,33,33,33,-0.0488843741039448,-0.0753128206659641,0.506598826600532,0.728715637784285,0.138128455368523,0.590587182415763,0.81044944254454
"657","ratio_quantity.M84046",1,34,34,34,34,34,-0.0105373500433827,-0.0227759719754268,0.535714285714286,0.473189396452269,0.178143595237554,0.295045801214715,0.623525808961098
"658","ratio_quantity.M84047",2,39,39,NA,NA,39,-0.39127692575593,-0.919824612157326,0.808584894159142,0.816659026413404,0.332755692845907,0.483903333567496,0.592540237622425
"659","ratio_quantity.M84049",2,8,8,8,8,8,-0.00846206130656332,-0.0122351682450594,0.518518518518518,0.700079956302028,0.243128645747609,0.456951310554419,0.652713031477338
"660","ratio_quantity.M84050",2,37,37,37,37,37,-0.0409156316056412,-0.0861458742383983,0.5140871904881,0.640862423790442,0.242917947029663,0.397944476760779,0.620951489723954
"661","ratio_quantity.M84051",2,38,38,38,38,38,-0.117275578645353,-0.186026093045653,0.569177650076399,0.747701002978553,0.335613217628542,0.412087785350011,0.551139805494993
"662","ratio_quantity.M84055",1,57,57,57,57,57,-0.12635168173211,-0.220542732193243,0.6,0.69926415305036,0.0675057443898116,0.631758408660548,0.90346174032326
"663","ratio_quantity.M84059",1,10,10,10,10,10,-0.00588635001498216,-0.0113676021423724,0.519230769230769,0.523704438760451,0.217614237981379,0.306090200779072,0.584471274491301
"664","ratio_quantity.M84060",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","ratio_quantity.M84061",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","ratio_quantity.M84062",1,7,7,7,7,7,-0.00947910449172667,-0.0147882978947879,0.509090909090909,0.65046595498434,0.129115207939374,0.521350747044967,0.801503511521241
"667","ratio_quantity.M84063",2,37,37,37,37,37,-0.283101031932279,-0.72565541702754,0.791997248445259,0.673232525874581,0.315780486125675,0.357452039748906,0.53094885646612
"668","ratio_quantity.M84064",2,26,26,26,26,26,-0.0290654656098757,-0.0467533816296119,0.546358060843114,0.650741686597208,0.225153154929558,0.42558853166765,0.654005330276433
"669","ratio_quantity.M84065",1,43,43,43,43,43,-0.010931135818746,-0.0206460492319425,0.526315789473684,0.540385255391121,0.332693674834947,0.207691580556174,0.38433983622638
"670","ratio_quantity.M84066",2,36,36,NA,NA,36,-0.0927662523559501,-0.159647157148428,0.534924408804241,0.673836745641985,0.326998011685844,0.346838733956141,0.514722202668982
"671","ratio_quantity.M84067",2,36,36,36,36,36,-0.161543515774401,-0.386433271471636,0.539518911595829,0.579580801123054,0.280159386410127,0.299421414712927,0.516617207010201
"672","ratio_quantity.M84069",2,37,37,37,37,37,-0.12798047714498,-0.22029034988864,0.551147799135848,0.708943180275989,0.244528816848821,0.464414363427169,0.655079809423336
"673","ratio_quantity.M84070",2,37,37,NA,NA,37,-0.239229229764437,-0.491558666141698,0.528750013058264,0.725904058716546,0.273461082156135,0.45244297656041,0.623282059285306
"674","ratio_quantity.M84603",2,29,29,29,29,29,-0.0422064762319494,-0.0776471022004514,0.565310152063077,0.585774427074345,0.280363510589635,0.305410916484711,0.521379736582369
"675","ratio_quantity.M84608",2,44,44,44,44,44,-1.11022302462516e-16,-1.11022302462516e-16,0.555555555555556,1,1,6.66133814775094e-16,6.66133814775094e-16
"676","ratio_quantity.M84609",2,35,35,35,35,35,-0.0722864234122331,-0.0995437495693083,0.518947325823987,0.798463845148823,0.380580835746339,0.417883009402484,0.52335871178312
"677","ratio_quantity.M84612",2,16,16,16,16,16,-0.0124988161512982,-0.0138720278430299,0.521739130434783,0.91350739923155,0.338561856271834,0.574945542959716,0.629382469636661
"678","ratio_quantity.M84615",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","ratio_quantity.M84616",2,36,36,36,36,36,-0.0567668010390682,-0.11249461892727,0.523006842199791,0.76755996868742,0.116324117160456,0.651235851526964,0.848449473779387
"680","ratio_quantity.M84617",1,6,6,6,6,6,-0.00825297725660757,-0.0120916473915922,0.517857142857143,0.690788366300965,0.228621639930941,0.462166726370024,0.669042428790218
"681","ratio_quantity.M84618",1,6,6,6,6,6,-0.00489927094604252,-0.00745708291946093,0.517857142857143,0.661894908376433,0.387535735398053,0.274359172978381,0.41450564055759
"682","ratio_quantity.M84620",2,34,34,34,34,34,-0.0832000911720568,-0.127745883179046,0.619124925754916,0.734493808836878,0.331343712413566,0.403150096423312,0.548881544776706
"683","ratio_quantity.M84621",1,35,35,35,35,35,-0.0137074271676109,-0.0210448221945433,0.518518518518518,0.665051831073534,0.294951297548039,0.370100533525495,0.556498781347726
"684","ratio_quantity.M84624",1,47,47,47,47,47,-0.0352865840538749,-0.0515170090038195,0.533333333333333,0.720236753642694,0.226224576888445,0.494012176754249,0.685902481726621
"685","ratio_quantity.M84627",1,31,31,31,31,31,-0.0118869874695846,-0.0192357645332108,0.516129032258065,0.629849816504091,0.26135320494697,0.368496611557122,0.585054725589061
"686","ratio_quantity.M84629",2,17,17,17,17,17,-0.0107881551129921,-0.0130506530648769,0.511111111111111,0.837425340191963,0.351958360107319,0.485466980084645,0.579713744957086
"687","ratio_quantity.M85001",2,30,30,30,30,30,-0.331823840450876,-0.739042903915486,0.599266044218446,0.780815148929526,0.227098075098594,0.553717073830932,0.709152575472007
"688","ratio_quantity.M85002",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","ratio_quantity.M85003",3,28,28,Inf,Inf,28,-0.112766682135955,-0.173872855392068,0.668242016863731,0.761324974237824,0.423076381184199,0.338248593053625,0.444289369847944
"690","ratio_quantity.M85005",1,3,3,3,3,3,-0.00392176130215881,-0.00647384762374896,0.508474576271186,0.609706996001234,0.378323079173864,0.23138391682737,0.379500183440411
"691","ratio_quantity.M85006",1,28,28,28,28,28,-0.0052523039380293,-0.0122460794552621,0.529411764705882,0.434149075122412,0.255570741229416,0.178578333892996,0.411329527404025
"692","ratio_quantity.M85007",1,29,29,29,29,29,-0.00635125302555661,-0.0154974315628667,0.515151515151515,0.416177423239131,0.206586073395762,0.209591349843368,0.503610571212892
"693","ratio_quantity.M85008",1,8,8,8,8,8,-0.00727314029543501,-0.0104522999943164,0.518518518518518,0.70311427568094,0.31036469972745,0.39274957595349,0.55858569444224
"694","ratio_quantity.M85009",1,8,8,8,8,8,-0.00635796175873054,-0.00861632170958463,0.518518518518518,0.744255404893667,0.400925469922218,0.343329934971449,0.461306606191864
"695","ratio_quantity.M85010",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","ratio_quantity.M85011",2,6,6,6,6,6,-0.0749119220933287,-0.124828923122792,0.507526540383924,0.675028627575433,0.232222688579647,0.442805938995786,0.655980977556842
"697","ratio_quantity.M85013",2,31,31,31,31,31,-0.464663448131919,-1.7569149481548,0.862134400565709,0.729140364683817,0.190171675083889,0.538968689599928,0.739183723333772
"698","ratio_quantity.M85014",2,28,28,28,28,28,-0.125059929456881,-0.260818639955838,0.623447406985374,0.604549928630466,0.203361542711606,0.401188385918861,0.663614975239024
"699","ratio_quantity.M85015",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","ratio_quantity.M85016",1,6,6,6,6,6,-0.00791043524606303,-0.0110987649650502,0.517857142857143,0.720641560823803,0.277657187044273,0.44298437377953,0.614708334713767
"701","ratio_quantity.M85018",1,15,15,15,15,15,-0.00603330202562061,-0.00897463123696072,0.51063829787234,0.678295132770635,0.394729937566466,0.283565195204169,0.418055771749222
"702","ratio_quantity.M85019",2,17,17,17,17,17,-0.059836009097096,-0.0951414003198176,0.771064680926025,0.688752641561591,0.533549036527484,0.155203605034107,0.225340123098791
"703","ratio_quantity.M85020",1,35,35,35,35,35,-0.0129627365694236,-0.0189765174363548,0.518518518518518,0.69605628167849,0.346062394304053,0.349993887374437,0.502824120099098
"704","ratio_quantity.M85021",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","ratio_quantity.M85023",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","ratio_quantity.M85024",1,4,4,4,4,4,-0.00721493573715756,-0.008243527004119,0.517241379310345,0.882439306756081,0.463973034000942,0.418466272755138,0.474215359120226
"707","ratio_quantity.M85025",1,16,16,16,16,16,-0.00676107396047753,-0.0122365431081535,0.521739130434782,0.55929244664632,0.248283044464354,0.311009402181966,0.55607652856188
"708","ratio_quantity.M85026",2,16,16,16,16,16,-0.122537264066581,-0.178955427802343,0.690770215099776,0.807273489010393,0.275096819889469,0.532176669120924,0.659227233850204
"709","ratio_quantity.M85027",2,26,26,26,26,26,-0.0558210004034715,-0.104424920080738,0.560717205593089,0.590377314742162,0.291718740437698,0.298658574304464,0.505877456410902
"710","ratio_quantity.M85028",1,12,12,12,12,12,-0.00568762493378999,-0.0109758112707107,0.52,0.523883938036184,0.239502691346685,0.2843812466895,0.542832536068051
"711","ratio_quantity.M85029",2,11,11,11,11,11,-0.00695329476280859,-0.0119858047892913,0.509803921568627,0.587080777651649,0.232462744748411,0.354618032903238,0.604036184461238
"712","ratio_quantity.M85030",1,27,27,NA,NA,27,-0.00845875965936986,-0.0161403422266832,0.514285714285714,0.5325343672624,0.236477779184455,0.296056588077945,0.555938933293419
"713","ratio_quantity.M85031",1,17,17,NA,NA,17,-0.0097387222953892,-0.0135778522979526,0.511111111111111,0.726989291949746,0.288746788657232,0.438242503292514,0.602818374555657
"714","ratio_quantity.M85033",2,16,16,16,16,16,-0.0234191869118886,-0.0350112751816377,0.50848158868532,0.765693192122534,0.259065102211101,0.506628089911433,0.661659389326734
"715","ratio_quantity.M85034",2,29,29,29,29,29,-0.032853200781471,-0.070037461916106,0.504498628457001,0.64692871549508,0.191085245367791,0.455843470127289,0.70462704654939
"716","ratio_quantity.M85035",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","ratio_quantity.M85037",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","ratio_quantity.M85038",1,4,4,4,4,4,-0.0109360190748225,-0.0137860519563061,0.517241379310345,0.804202946363609,0.180849859098727,0.623353087264882,0.77511912892575
"719","ratio_quantity.M85041",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","ratio_quantity.M85042",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","ratio_quantity.M85043",1,Inf,Inf,Inf,Inf,NA,NA,NA,NA,NA,0.579458739537902,NA,NA
"722","ratio_quantity.M85045",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","ratio_quantity.M85046",1,8,8,8,8,8,-0.00940165973802924,-0.0152690735121336,0.518518518518518,0.625133827806915,0.117444201953336,0.507689625853579,0.812129504548886
"724","ratio_quantity.M85047",1,26,26,26,26,26,-0.00883061828370707,-0.0141355963499137,0.527777777777778,0.633538488055397,0.315636229841942,0.317902258213455,0.50178839045633
"725","ratio_quantity.M85048",3,30,30,NA,NA,30,-0.0303004805920786,-0.035998124339107,0.505374912874836,0.872024352276174,0.212503513347209,0.659520838928965,0.75631011589008
"726","ratio_quantity.M85051",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","ratio_quantity.M85052",1,40,40,40,40,40,-0.0170536407054903,-0.0336485960436342,0.545454545454545,0.523869458024458,0.148689362503672,0.375180095520786,0.716170965445498
"728","ratio_quantity.M85053",2,26,26,26,26,26,-0.0456406757503887,-0.0724433899291789,0.536144524432378,0.675659174263604,0.420276491028842,0.255382683234762,0.377975602141571
"729","ratio_quantity.M85055",1,11,11,11,11,11,-0.00499018040745189,-0.00818320518923276,0.509803921568628,0.61479774261032,0.360298541830274,0.254499200780046,0.413955977944045
"730","ratio_quantity.M85056",1,25,25,25,25,25,-0.00740027099143614,-0.0155641786898282,0.513513513513514,0.48286840451219,0.209058377829054,0.273810026683137,0.567048960181499
"731","ratio_quantity.M85058",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","ratio_quantity.M85059",2,28,28,28,28,28,-0.130213398055187,-0.236393344275643,0.557660734441745,0.68104700318137,0.426510594128497,0.254536409052873,0.373742792881929
"733","ratio_quantity.M85060",1,5,5,5,5,5,-0.00740929527819171,-0.0105363125495772,0.508771929824561,0.710624508696387,0.288294677839459,0.422329830856927,0.594308000482104
"734","ratio_quantity.M85061",2,33,33,NA,NA,33,-0.0842498650066769,-0.205644709230852,0.664880899343909,0.49393638367174,0.240507942307841,0.253428441363899,0.51307911249624
"735","ratio_quantity.M85062",2,28,28,NA,NA,28,-0.081307867593963,-0.190178732846616,0.798516674570637,0.508841831970199,0.305194569030619,0.20364726293958,0.400217219073897
"736","ratio_quantity.M85063",3,12,12,12,12,27,-0.141831956488939,-0.178220640662864,0.589256837689642,0.802416364890962,0.321023710899764,0.481392653991197,0.599928759001086
"737","ratio_quantity.M85064",1,31,31,31,31,31,-0.0127857434113529,-0.0154306949427562,0.516129032258065,0.841377291542176,0.445019245790237,0.396358045751939,0.471082414199041
"738","ratio_quantity.M85065",2,29,29,29,29,29,-0.233400099588344,-0.606681877020717,0.742983312813565,0.618115892871179,0.303976805810807,0.314139087060372,0.508220368839216
"739","ratio_quantity.M85066",2,30,30,30,30,30,-0.117275102223535,-0.22773249430771,0.62785013003837,0.632243783263292,0.258667043806798,0.373576739456494,0.590874516042369
"740","ratio_quantity.M85068",2,27,27,27,27,27,-0.144917660789768,-0.204973360146005,0.67146368468039,0.851924955233015,0.204454373743201,0.647470581489814,0.760008939182584
"741","ratio_quantity.M85069",1,18,18,18,18,18,-0.00451160581163975,-0.00784353714089199,0.522727272727273,0.579712019935857,0.381201364223708,0.198510655712149,0.342429773552243
"742","ratio_quantity.M85070",1,27,27,27,27,27,-0.0119914855718263,-0.0194065927412915,0.514285714285714,0.629899313683864,0.210197318669944,0.41970199501392,0.666300130665901
"743","ratio_quantity.M85071",1,21,21,21,21,21,-0.00856512955980319,-0.0160553981856035,0.51219512195122,0.542038635528864,0.190868323576933,0.351170311951931,0.647869522454421
"744","ratio_quantity.M85072",1,18,18,18,18,18,-0.0118755135717205,-0.0170592391463484,0.522727272727273,0.708009348723593,0.244864319426494,0.463145029297099,0.65415100822053
"745","ratio_quantity.M85074",2,12,12,12,12,12,-0.00337075506993806,-0.00657244477699244,0.52,0.516232435055102,0.347694681558199,0.168537753496903,0.326476490147143
"746","ratio_quantity.M85075",2,17,17,17,17,17,-0.0283290684069662,-0.034763471203367,0.519782852804429,0.843238150450028,0.243719042046741,0.599519108403287,0.710972467366816
"747","ratio_quantity.M85076",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","ratio_quantity.M85077",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","ratio_quantity.M85078",2,32,32,32,32,32,-0.0520034190903285,-0.0977103228336418,0.515112051775534,0.753075710910311,0.248297974580143,0.504777736330168,0.670288164944262
"750","ratio_quantity.M85079",2,29,29,NA,NA,29,-0.426736933684698,-1.29945586672944,0.935683509010927,0.755133568469025,0.29906382952943,0.456069738939595,0.603959031862722
"751","ratio_quantity.M85081",1,24,24,24,24,24,-0.00585051552213538,-0.012882834971132,0.526315789473684,0.45998312959701,0.237663539755866,0.222319589841144,0.483321181878818
"752","ratio_quantity.M85082",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","ratio_quantity.M85083",2,30,30,30,30,30,-0.277199286547763,-0.572644155277899,0.533353126227311,0.761268291693273,0.241538917444471,0.519729374248802,0.682715121488613
"754","ratio_quantity.M85084",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","ratio_quantity.M85085",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"756","ratio_quantity.M85086",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","ratio_quantity.M85087",3,9,9,9,9,29,-0.0931328312568247,-0.124141041958705,0.546019529326702,0.759154926654571,0.24745437609917,0.511700550555401,0.674039688855545
"758","ratio_quantity.M85088",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"759","ratio_quantity.M85092",1,17,17,17,17,17,-0.0066991211466209,-0.0119965222006238,0.511111111111111,0.565121056653277,0.263660605055336,0.30146045159794,0.533444025928232
"760","ratio_quantity.M85094",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","ratio_quantity.M85097",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","ratio_quantity.M85098",1,5,5,5,5,5,-0.00523691756262916,-0.00826176019368345,0.508771929824561,0.639111230040623,0.340606928970761,0.298504301069862,0.467061580268099
"763","ratio_quantity.M85100",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
